"max_temp","min_temp","air_frost_days","rain_mm","sun","station","lat","long","month_year"
14.6,8,0,36.9,131.5,"leuchars",56.377,-2.861,"1957-09-01"
13.5,6.4,0,36,93.9,"leuchars",56.377,-2.861,"1957-10-01"
9.2,4,4,31.8,53.4,"leuchars",56.377,-2.861,"1957-11-01"
7.2,1.2,9,78.8,62.9,"leuchars",56.377,-2.861,"1957-12-01"
5.5,-1,16,42.7,64.9,"leuchars",56.377,-2.861,"1958-01-01"
6.3,-0.3,14,59.4,71,"leuchars",56.377,-2.861,"1958-02-01"
5.5,0.1,15,103.5,110.8,"leuchars",56.377,-2.861,"1958-03-01"
10.8,3.4,4,43.9,155.4,"leuchars",56.377,-2.861,"1958-04-01"
13.4,5.9,0,50.1,214.5,"leuchars",56.377,-2.861,"1958-05-01"
14.7,8.9,0,60.1,123.8,"leuchars",56.377,-2.861,"1958-06-01"
18.3,11,0,131.3,175.9,"leuchars",56.377,-2.861,"1958-07-01"
17.8,10.9,0,65.7,122.4,"leuchars",56.377,-2.861,"1958-08-01"
17.1,10.5,0,47.6,127.3,"leuchars",56.377,-2.861,"1958-09-01"
14,7.2,0,38.7,143.2,"leuchars",56.377,-2.861,"1958-10-01"
9.6,2.7,4,16,47.4,"leuchars",56.377,-2.861,"1958-11-01"
6.3,1.1,8,97.2,56.8,"leuchars",56.377,-2.861,"1958-12-01"
4,-2.4,24,22.3,101.4,"leuchars",56.377,-2.861,"1959-01-01"
7.3,0.8,11,5.5,59.6,"leuchars",56.377,-2.861,"1959-02-01"
9.4,3.5,2,26.7,93.4,"leuchars",56.377,-2.861,"1959-03-01"
12.6,4.9,0,52.7,170.4,"leuchars",56.377,-2.861,"1959-04-01"
14.1,6.8,0,14.3,193.1,"leuchars",56.377,-2.861,"1959-05-01"
16.9,9.8,0,49.4,208.7,"leuchars",56.377,-2.861,"1959-06-01"
19.9,11.4,0,83.9,207,"leuchars",56.377,-2.861,"1959-07-01"
19.7,12.4,0,19.6,171.4,"leuchars",56.377,-2.861,"1959-08-01"
18,9,0,11.2,171.8,"leuchars",56.377,-2.861,"1959-09-01"
14.6,7.9,0,32.7,109.6,"leuchars",56.377,-2.861,"1959-10-01"
9.8,3.9,5,126.3,57.9,"leuchars",56.377,-2.861,"1959-11-01"
7.5,1.8,6,127.2,27.9,"leuchars",56.377,-2.861,"1959-12-01"
5.9,0.3,12,107.3,54.2,"leuchars",56.377,-2.861,"1960-01-01"
5.9,-1,18,57.1,120.3,"leuchars",56.377,-2.861,"1960-02-01"
7.2,3,3,42.3,78.4,"leuchars",56.377,-2.861,"1960-03-01"
12.7,4.9,1,50.9,131.4,"leuchars",56.377,-2.861,"1960-04-01"
15.7,6.6,1,44.6,209.4,"leuchars",56.377,-2.861,"1960-05-01"
18.4,10,0,37,221.4,"leuchars",56.377,-2.861,"1960-06-01"
17.8,9.8,0,79.3,156.3,"leuchars",56.377,-2.861,"1960-07-01"
17.8,10.1,0,109.7,161.8,"leuchars",56.377,-2.861,"1960-08-01"
16,8.7,0,39.4,126.7,"leuchars",56.377,-2.861,"1960-09-01"
12.1,7.3,0,126.1,48.1,"leuchars",56.377,-2.861,"1960-10-01"
8.8,1.6,10,84.9,69,"leuchars",56.377,-2.861,"1960-11-01"
5.4,-0.5,20,54.7,57.4,"leuchars",56.377,-2.861,"1960-12-01"
5.5,-0.3,15,67.4,46.3,"leuchars",56.377,-2.861,"1961-01-01"
9,2.5,6,41.6,81.5,"leuchars",56.377,-2.861,"1961-02-01"
12.4,4.1,3,19.7,131.8,"leuchars",56.377,-2.861,"1961-03-01"
11.4,4.4,4,63.1,108.4,"leuchars",56.377,-2.861,"1961-04-01"
14.3,5.5,1,19.2,203.7,"leuchars",56.377,-2.861,"1961-05-01"
17.8,8.6,0,25,202,"leuchars",56.377,-2.861,"1961-06-01"
17.6,9.8,0,83.8,156.6,"leuchars",56.377,-2.861,"1961-07-01"
18.3,9.4,0,96.4,171.3,"leuchars",56.377,-2.861,"1961-08-01"
16.8,8.9,0,63.5,108.8,"leuchars",56.377,-2.861,"1961-09-01"
12.8,6.1,0,74.9,117.9,"leuchars",56.377,-2.861,"1961-10-01"
8.1,1.4,13,33.3,78.1,"leuchars",56.377,-2.861,"1961-11-01"
3.9,-2.3,22,72.4,49.9,"leuchars",56.377,-2.861,"1961-12-01"
6.3,-0.5,14,77.9,79,"leuchars",56.377,-2.861,"1962-01-01"
7.6,0.9,10,19.1,94.3,"leuchars",56.377,-2.861,"1962-02-01"
6.2,-1.4,16,20.7,136.2,"leuchars",56.377,-2.861,"1962-03-01"
10.6,1.7,9,31.5,203.2,"leuchars",56.377,-2.861,"1962-04-01"
13.5,4.9,0,28.7,187.9,"leuchars",56.377,-2.861,"1962-05-01"
18.4,7.2,0,16.2,222,"leuchars",56.377,-2.861,"1962-06-01"
16.4,9.1,0,95.1,172.4,"leuchars",56.377,-2.861,"1962-07-01"
17,8.8,0,113.2,190.3,"leuchars",56.377,-2.861,"1962-08-01"
14.7,8.3,0,95.2,78.4,"leuchars",56.377,-2.861,"1962-09-01"
13.1,6.3,2,12.2,100.2,"leuchars",56.377,-2.861,"1962-10-01"
7.8,1.4,13,68.9,68.3,"leuchars",56.377,-2.861,"1962-11-01"
5.4,-1.1,20,46,49.2,"leuchars",56.377,-2.861,"1962-12-01"
2.8,-2.7,22,48.4,50.8,"leuchars",56.377,-2.861,"1963-01-01"
3.3,-3.6,23,47.9,86.8,"leuchars",56.377,-2.861,"1963-02-01"
8.7,1.1,9,64.2,107,"leuchars",56.377,-2.861,"1963-03-01"
10.6,3.3,4,44.3,147.1,"leuchars",56.377,-2.861,"1963-04-01"
13.4,4.5,0,31.8,214.9,"leuchars",56.377,-2.861,"1963-05-01"
15.8,8.8,0,60.6,156.3,"leuchars",56.377,-2.861,"1963-06-01"
17,9.1,0,45.3,165.1,"leuchars",56.377,-2.861,"1963-07-01"
16.4,9,0,143.9,97.4,"leuchars",56.377,-2.861,"1963-08-01"
15.8,7.5,0,54.8,158.3,"leuchars",56.377,-2.861,"1963-09-01"
13.5,5.5,0,29.7,109.6,"leuchars",56.377,-2.861,"1963-10-01"
8.5,3.3,8,193.8,51.2,"leuchars",56.377,-2.861,"1963-11-01"
5.9,0.4,15,13.3,47.7,"leuchars",56.377,-2.861,"1963-12-01"
7.1,0.7,9,19.9,53.7,"leuchars",56.377,-2.861,"1964-01-01"
7,0.7,10,26.8,81.1,"leuchars",56.377,-2.861,"1964-02-01"
6.3,1.9,5,82,49,"leuchars",56.377,-2.861,"1964-03-01"
11.7,4.8,2,44.8,133.4,"leuchars",56.377,-2.861,"1964-04-01"
14.4,6.9,0,21.7,162.4,"leuchars",56.377,-2.861,"1964-05-01"
17,8.2,0,79.6,215.3,"leuchars",56.377,-2.861,"1964-06-01"
19,10,0,22.7,199.4,"leuchars",56.377,-2.861,"1964-07-01"
17.6,9.6,0,68.5,146.5,"leuchars",56.377,-2.861,"1964-08-01"
16.2,7.7,0,57.8,150.6,"leuchars",56.377,-2.861,"1964-09-01"
11.8,4.2,2,32.7,82.5,"leuchars",56.377,-2.861,"1964-10-01"
9.3,1.9,10,19.2,76,"leuchars",56.377,-2.861,"1964-11-01"
5.9,-0.6,17,56.4,50.8,"leuchars",56.377,-2.861,"1964-12-01"
5,-0.8,17,56.7,73.6,"leuchars",56.377,-2.861,"1965-01-01"
6.7,0.1,11,5.6,61.7,"leuchars",56.377,-2.861,"1965-02-01"
7.3,0.3,13,54.6,91.4,"leuchars",56.377,-2.861,"1965-03-01"
11.7,2.1,3,27.6,186.8,"leuchars",56.377,-2.861,"1965-04-01"
13.2,5.8,1,53.4,155,"leuchars",56.377,-2.861,"1965-05-01"
17.1,8.9,0,77.5,178.1,"leuchars",56.377,-2.861,"1965-06-01"
14.9,8.3,0,87.9,125.2,"leuchars",56.377,-2.861,"1965-07-01"
17,8.8,0,48,156.9,"leuchars",56.377,-2.861,"1965-08-01"
15,8.5,0,93.1,87.2,"leuchars",56.377,-2.861,"1965-09-01"
12.6,6.5,2,57.2,76.7,"leuchars",56.377,-2.861,"1965-10-01"
6.6,0.6,16,70.8,78.6,"leuchars",56.377,-2.861,"1965-11-01"
4.9,-1.3,21,59.6,52.8,"leuchars",56.377,-2.861,"1965-12-01"
5,-0.1,12,57.4,36.7,"leuchars",56.377,-2.861,"1966-01-01"
5.5,-0.2,14,102,37.4,"leuchars",56.377,-2.861,"1966-02-01"
10.5,2.4,6,11.2,146.2,"leuchars",56.377,-2.861,"1966-03-01"
8.3,2.3,8,100,121.2,"leuchars",56.377,-2.861,"1966-04-01"
14.6,4.9,0,50.6,227.5,"leuchars",56.377,-2.861,"1966-05-01"
16.3,9.6,0,89.8,109.3,"leuchars",56.377,-2.861,"1966-06-01"
18.6,9,0,44.2,203.3,"leuchars",56.377,-2.861,"1966-07-01"
16,9.4,0,139.8,119,"leuchars",56.377,-2.861,"1966-08-01"
16.7,9.4,0,52.8,122.1,"leuchars",56.377,-2.861,"1966-09-01"
12.3,4.7,2,80.4,89.7,"leuchars",56.377,-2.861,"1966-10-01"
7.6,1.2,11,41.9,67.5,"leuchars",56.377,-2.861,"1966-11-01"
6.3,0.1,12,68.6,61.9,"leuchars",56.377,-2.861,"1966-12-01"
6.7,0.9,12,53.2,76,"leuchars",56.377,-2.861,"1967-01-01"
7.9,1.7,8,44.4,79.3,"leuchars",56.377,-2.861,"1967-02-01"
9.8,2.5,4,30.4,161.4,"leuchars",56.377,-2.861,"1967-03-01"
12.2,3.1,5,12.5,181.3,"leuchars",56.377,-2.861,"1967-04-01"
12.1,5,2,99.6,115.4,"leuchars",56.377,-2.861,"1967-05-01"
17.1,7.8,0,20.4,217.2,"leuchars",56.377,-2.861,"1967-06-01"
19.1,9.9,0,33.9,173.1,"leuchars",56.377,-2.861,"1967-07-01"
18.7,9.7,0,61.3,168.5,"leuchars",56.377,-2.861,"1967-08-01"
16.2,8.7,0,70.1,104.4,"leuchars",56.377,-2.861,"1967-09-01"
12.9,5.7,0,80.2,135.1,"leuchars",56.377,-2.861,"1967-10-01"
8.8,2,4,54.1,86.6,"leuchars",56.377,-2.861,"1967-11-01"
7,1.1,13,20.5,82.4,"leuchars",56.377,-2.861,"1967-12-01"
6.5,0.2,15,39.8,57.9,"leuchars",56.377,-2.861,"1968-01-01"
4.8,-1.9,20,37.8,79.2,"leuchars",56.377,-2.861,"1968-02-01"
9.6,1.7,10,25.7,106.6,"leuchars",56.377,-2.861,"1968-03-01"
10.6,2.4,11,58.9,162.4,"leuchars",56.377,-2.861,"1968-04-01"
11,3.9,2,113.5,117.1,"leuchars",56.377,-2.861,"1968-05-01"
17.3,8,0,17.8,200.4,"leuchars",56.377,-2.861,"1968-06-01"
16.5,10.4,0,83.2,115.9,"leuchars",56.377,-2.861,"1968-07-01"
17.6,9.6,0,46.8,188,"leuchars",56.377,-2.861,"1968-08-01"
15.6,8.6,0,66.2,100.2,"leuchars",56.377,-2.861,"1968-09-01"
14,7.6,1,111.9,81.7,"leuchars",56.377,-2.861,"1968-10-01"
8.5,2.9,6,51.5,32.5,"leuchars",56.377,-2.861,"1968-11-01"
6,0.2,15,39.4,36.6,"leuchars",56.377,-2.861,"1968-12-01"
7.2,1,11,80.5,59.2,"leuchars",56.377,-2.861,"1969-01-01"
3.5,-2,17,36.7,73.5,"leuchars",56.377,-2.861,"1969-02-01"
5.6,0,12,43.9,92.2,"leuchars",56.377,-2.861,"1969-03-01"
10.2,1.7,9,46.7,161.1,"leuchars",56.377,-2.861,"1969-04-01"
12.1,5.7,0,151.7,136.1,"leuchars",56.377,-2.861,"1969-05-01"
17.1,8.3,0,54,218.3,"leuchars",56.377,-2.861,"1969-06-01"
20.3,10.9,0,29.8,218.8,"leuchars",56.377,-2.861,"1969-07-01"
19.1,11,0,38.8,164.2,"leuchars",56.377,-2.861,"1969-08-01"
16.8,8.9,0,43.8,135.9,"leuchars",56.377,-2.861,"1969-09-01"
15.5,8.1,0,22.7,106.9,"leuchars",56.377,-2.861,"1969-10-01"
6.9,-0.3,19,56.4,89.5,"leuchars",56.377,-2.861,"1969-11-01"
5.9,-0.8,16,55.7,42.6,"leuchars",56.377,-2.861,"1969-12-01"
5.2,0,12,91.5,41.3,"leuchars",56.377,-2.861,"1970-01-01"
5.5,-1.2,18,41.1,128.4,"leuchars",56.377,-2.861,"1970-02-01"
7.8,0,15,12.8,143.1,"leuchars",56.377,-2.861,"1970-03-01"
10,1.5,13,24,161.2,"leuchars",56.377,-2.861,"1970-04-01"
14.1,6.5,0,56.8,128.1,"leuchars",56.377,-2.861,"1970-05-01"
16.8,8.7,0,49.8,207.6,"leuchars",56.377,-2.861,"1970-06-01"
17.1,9.6,0,62.8,144.4,"leuchars",56.377,-2.861,"1970-07-01"
17.8,10.6,0,81.5,134.4,"leuchars",56.377,-2.861,"1970-08-01"
16.8,9.2,0,61.5,117.3,"leuchars",56.377,-2.861,"1970-09-01"
12.8,5.6,1,35.4,98.2,"leuchars",56.377,-2.861,"1970-10-01"
8.6,2,7,102,75.9,"leuchars",56.377,-2.861,"1970-11-01"
6.7,1.1,11,32.2,61.9,"leuchars",56.377,-2.861,"1970-12-01"
6.8,1.3,13,43.9,42.6,"leuchars",56.377,-2.861,"1971-01-01"
8.1,1.5,7,17.3,69.6,"leuchars",56.377,-2.861,"1971-02-01"
9,1.1,12,27.3,102,"leuchars",56.377,-2.861,"1971-03-01"
10.6,3,2,59.2,150.2,"leuchars",56.377,-2.861,"1971-04-01"
15,5.2,0,57.5,243.1,"leuchars",56.377,-2.861,"1971-05-01"
14.7,7,0,34.4,142.7,"leuchars",56.377,-2.861,"1971-06-01"
19.5,10.4,0,77.2,222.7,"leuchars",56.377,-2.861,"1971-07-01"
17.8,10.2,0,60.6,136.7,"leuchars",56.377,-2.861,"1971-08-01"
17.5,8.9,0,9,148.2,"leuchars",56.377,-2.861,"1971-09-01"
14.1,6,7,37.7,121.3,"leuchars",56.377,-2.861,"1971-10-01"
8.9,1.8,13,57.1,85.6,"leuchars",56.377,-2.861,"1971-11-01"
9.8,4.1,4,15.9,28.6,"leuchars",56.377,-2.861,"1971-12-01"
6.1,2,7,102.6,34.1,"leuchars",56.377,-2.861,"1972-01-01"
6.5,0.5,11,92.9,37.5,"leuchars",56.377,-2.861,"1972-02-01"
8.5,1.6,6,31.1,109.5,"leuchars",56.377,-2.861,"1972-03-01"
12.2,4.1,0,44.3,166.5,"leuchars",56.377,-2.861,"1972-04-01"
13.3,5.7,0,53.6,142.6,"leuchars",56.377,-2.861,"1972-05-01"
15.3,6.7,0,51.4,191.1,"leuchars",56.377,-2.861,"1972-06-01"
18,9.4,0,19.3,200.9,"leuchars",56.377,-2.861,"1972-07-01"
18.1,9.3,0,38.7,169.5,"leuchars",56.377,-2.861,"1972-08-01"
15.8,6.9,0,4.7,131.9,"leuchars",56.377,-2.861,"1972-09-01"
13.9,5.4,0,13.7,99.7,"leuchars",56.377,-2.861,"1972-10-01"
8.6,1.3,9,37.5,74.3,"leuchars",56.377,-2.861,"1972-11-01"
7.6,1.1,13,54.6,38,"leuchars",56.377,-2.861,"1972-12-01"
6.9,1.9,6,53.4,50.3,"leuchars",56.377,-2.861,"1973-01-01"
7.9,0,14,4.4,113.7,"leuchars",56.377,-2.861,"1973-02-01"
11.2,1.4,14,7.4,148.2,"leuchars",56.377,-2.861,"1973-03-01"
10.8,2.5,6,33.9,170,"leuchars",56.377,-2.861,"1973-04-01"
12.8,5.7,1,58.7,137.6,"leuchars",56.377,-2.861,"1973-05-01"
18.9,9.4,0,17.5,198.4,"leuchars",56.377,-2.861,"1973-06-01"
19.4,10.7,0,60.6,161.5,"leuchars",56.377,-2.861,"1973-07-01"
18.1,9.6,0,29.2,172,"leuchars",56.377,-2.861,"1973-08-01"
16.6,9.1,0,33,112.8,"leuchars",56.377,-2.861,"1973-09-01"
12.2,4.8,2,41.9,98.8,"leuchars",56.377,-2.861,"1973-10-01"
8.3,1,12,14.4,93.8,"leuchars",56.377,-2.861,"1973-11-01"
7.1,0.6,11,61.1,59.8,"leuchars",56.377,-2.861,"1973-12-01"
8.4,2.3,4,86.9,50.5,"leuchars",56.377,-2.861,"1974-01-01"
7.8,1.4,8,55.7,73.5,"leuchars",56.377,-2.861,"1974-02-01"
7.2,2,7,49.2,79.9,"leuchars",56.377,-2.861,"1974-03-01"
9.9,2.5,7,10.6,153.7,"leuchars",56.377,-2.861,"1974-04-01"
14.1,5.7,0,54.8,200.4,"leuchars",56.377,-2.861,"1974-05-01"
16.3,7.5,0,62.6,217.4,"leuchars",56.377,-2.861,"1974-06-01"
17.9,9.3,0,51.1,194.7,"leuchars",56.377,-2.861,"1974-07-01"
18.5,9.6,0,40.8,165.7,"leuchars",56.377,-2.861,"1974-08-01"
14.6,6.8,1,68.3,130.7,"leuchars",56.377,-2.861,"1974-09-01"
10.8,4.3,2,30,79.7,"leuchars",56.377,-2.861,"1974-10-01"
8.8,2,8,70.7,79.6,"leuchars",56.377,-2.861,"1974-11-01"
9.1,3.3,4,50.1,61.1,"leuchars",56.377,-2.861,"1974-12-01"
8.3,1.6,10,87.5,52.2,"leuchars",56.377,-2.861,"1975-01-01"
6.5,1.2,9,50.1,47.3,"leuchars",56.377,-2.861,"1975-02-01"
7.7,0.6,10,18.7,123.8,"leuchars",56.377,-2.861,"1975-03-01"
11.1,3.5,7,34.8,128.3,"leuchars",56.377,-2.861,"1975-04-01"
12.2,3.8,1,15.7,245.2,"leuchars",56.377,-2.861,"1975-05-01"
17.9,7.6,0,31.7,235.5,"leuchars",56.377,-2.861,"1975-06-01"
19.2,11.4,0,75.4,164.9,"leuchars",56.377,-2.861,"1975-07-01"
20.4,12.3,0,53.1,173.4,"leuchars",56.377,-2.861,"1975-08-01"
15.9,7.5,1,88.3,125.5,"leuchars",56.377,-2.861,"1975-09-01"
13,5.9,1,25.1,88.7,"leuchars",56.377,-2.861,"1975-10-01"
9,2.2,8,28.1,80.7,"leuchars",56.377,-2.861,"1975-11-01"
8.4,2,8,13.5,70.7,"leuchars",56.377,-2.861,"1975-12-01"
7.3,1.3,7,58.1,56.2,"leuchars",56.377,-2.861,"1976-01-01"
7.2,2.2,6,34.5,55.6,"leuchars",56.377,-2.861,"1976-02-01"
7.4,1.5,7,64.2,109.9,"leuchars",56.377,-2.861,"1976-03-01"
11.3,3.6,5,33.3,130.2,"leuchars",56.377,-2.861,"1976-04-01"
13.7,6.7,0,68.4,129.1,"leuchars",56.377,-2.861,"1976-05-01"
19.3,10.2,0,10.5,195.9,"leuchars",56.377,-2.861,"1976-06-01"
20.2,11.5,0,32.2,223.2,"leuchars",56.377,-2.861,"1976-07-01"
19.5,10.3,0,11,217.7,"leuchars",56.377,-2.861,"1976-08-01"
15.1,9.1,0,81,85.8,"leuchars",56.377,-2.861,"1976-09-01"
12.6,6.3,0,148.7,80.4,"leuchars",56.377,-2.861,"1976-10-01"
8.4,1.2,10,44,92.1,"leuchars",56.377,-2.861,"1976-11-01"
3.7,-0.7,19,77,65.6,"leuchars",56.377,-2.861,"1976-12-01"
4.6,-1.4,18,76.4,60.5,"leuchars",56.377,-2.861,"1977-01-01"
5.7,-0.1,11,141.6,71.1,"leuchars",56.377,-2.861,"1977-02-01"
9.1,2.5,4,58.8,95.7,"leuchars",56.377,-2.861,"1977-03-01"
10.6,2.7,8,16.6,184.4,"leuchars",56.377,-2.861,"1977-04-01"
12.3,4.6,1,34.1,201.4,"leuchars",56.377,-2.861,"1977-05-01"
15.5,7.7,0,68.2,187.1,"leuchars",56.377,-2.861,"1977-06-01"
18.4,10.1,0,29.6,202.7,"leuchars",56.377,-2.861,"1977-07-01"
17.4,9.7,0,59.5,196,"leuchars",56.377,-2.861,"1977-08-01"
15.5,8.1,0,46.2,113.4,"leuchars",56.377,-2.861,"1977-09-01"
13.7,7.7,0,105.5,93.9,"leuchars",56.377,-2.861,"1977-10-01"
8.1,1.8,8,55.7,89.2,"leuchars",56.377,-2.861,"1977-11-01"
7.8,2.7,5,42.5,49,"leuchars",56.377,-2.861,"1977-12-01"
4.9,-1.3,20,103.2,59.7,"leuchars",56.377,-2.861,"1978-01-01"
3.8,-3.4,22,76.5,67.9,"leuchars",56.377,-2.861,"1978-02-01"
9.4,2.3,7,51.6,120,"leuchars",56.377,-2.861,"1978-03-01"
8.2,2.7,6,64.5,110.3,"leuchars",56.377,-2.861,"1978-04-01"
13.9,6.2,0,53.7,212.6,"leuchars",56.377,-2.861,"1978-05-01"
16.5,8.5,0,42.4,208.5,"leuchars",56.377,-2.861,"1978-06-01"
17.1,9.8,0,66.1,146,"leuchars",56.377,-2.861,"1978-07-01"
17.9,10.8,0,84.2,128,"leuchars",56.377,-2.861,"1978-08-01"
16.2,9.4,0,52.1,116.5,"leuchars",56.377,-2.861,"1978-09-01"
14.3,7.4,0,15.3,103.7,"leuchars",56.377,-2.861,"1978-10-01"
10.4,3.9,7,33.8,71.8,"leuchars",56.377,-2.861,"1978-11-01"
5.7,1.4,12,155.1,21,"leuchars",56.377,-2.861,"1978-12-01"
3,-3.5,24,44.8,72.4,"leuchars",56.377,-2.861,"1979-01-01"
4.1,-2,20,4.9,78.4,"leuchars",56.377,-2.861,"1979-02-01"
7,0.2,13,49.2,128.9,"leuchars",56.377,-2.861,"1979-03-01"
9.9,2.9,4,52.4,127.5,"leuchars",56.377,-2.861,"1979-04-01"
12.6,4.5,5,81.5,182.6,"leuchars",56.377,-2.861,"1979-05-01"
17,8.6,0,33.2,196.7,"leuchars",56.377,-2.861,"1979-06-01"
19.9,10.2,0,40.6,192.1,"leuchars",56.377,-2.861,"1979-07-01"
17.1,9.4,0,80.5,141.5,"leuchars",56.377,-2.861,"1979-08-01"
16.3,7.7,0,17.2,168.2,"leuchars",56.377,-2.861,"1979-09-01"
12.8,7.5,0,74.2,76.4,"leuchars",56.377,-2.861,"1979-10-01"
9.1,1.8,11,60.3,79.4,"leuchars",56.377,-2.861,"1979-11-01"
6.5,0.9,13,105.3,55.2,"leuchars",56.377,-2.861,"1979-12-01"
4.4,-0.3,13,65.8,46.8,"leuchars",56.377,-2.861,"1980-01-01"
7,1.6,9,90.8,35.7,"leuchars",56.377,-2.861,"1980-02-01"
7,0.4,12,80.9,89.3,"leuchars",56.377,-2.861,"1980-03-01"
12.5,3.6,2,4.6,201.5,"leuchars",56.377,-2.861,"1980-04-01"
13.9,4.6,0,20,233.3,"leuchars",56.377,-2.861,"1980-05-01"
17.2,9.2,0,95.8,194.5,"leuchars",56.377,-2.861,"1980-06-01"
17.2,9.8,0,65.4,135.9,"leuchars",56.377,-2.861,"1980-07-01"
18.2,10.4,0,72.3,129.3,"leuchars",56.377,-2.861,"1980-08-01"
16.6,9.9,0,49.7,97.1,"leuchars",56.377,-2.861,"1980-09-01"
11.3,4.2,4,69.4,129.2,"leuchars",56.377,-2.861,"1980-10-01"
8.8,3.1,8,66.8,58,"leuchars",56.377,-2.861,"1980-11-01"
8,2,12,55.8,42.4,"leuchars",56.377,-2.861,"1980-12-01"
6.9,0.2,15,23.8,66.3,"leuchars",56.377,-2.861,"1981-01-01"
6.4,-0.1,15,36.5,88.3,"leuchars",56.377,-2.861,"1981-02-01"
9.5,2.4,6,82.8,116.2,"leuchars",56.377,-2.861,"1981-03-01"
10.8,2.7,6,19.4,194.3,"leuchars",56.377,-2.861,"1981-04-01"
14,6.2,3,62.7,206.5,"leuchars",56.377,-2.861,"1981-05-01"
16.7,8.5,0,56.2,188.4,"leuchars",56.377,-2.861,"1981-06-01"
18.9,10.1,0,37.4,175,"leuchars",56.377,-2.861,"1981-07-01"
19.7,10.5,0,16.5,182.1,"leuchars",56.377,-2.861,"1981-08-01"
17.6,9.3,0,128.8,157.5,"leuchars",56.377,-2.861,"1981-09-01"
10.3,2.6,6,66.7,137.6,"leuchars",56.377,-2.861,"1981-10-01"
9.5,2.7,5,52.4,71.2,"leuchars",56.377,-2.861,"1981-11-01"
3.2,-3.2,22,59.5,50.3,"leuchars",56.377,-2.861,"1981-12-01"
4.8,-2.2,15,80.4,57.7,"leuchars",56.377,-2.861,"1982-01-01"
7.8,1.6,8,28.6,71,"leuchars",56.377,-2.861,"1982-02-01"
9.3,1.6,8,54.3,151.8,"leuchars",56.377,-2.861,"1982-03-01"
12.6,3.9,0,22.4,185.3,"leuchars",56.377,-2.861,"1982-04-01"
14.6,4.9,2,37.1,231.3,"leuchars",56.377,-2.861,"1982-05-01"
16,9.4,0,33.3,103.7,"leuchars",56.377,-2.861,"1982-06-01"
18.9,10.7,0,30.5,237.6,"leuchars",56.377,-2.861,"1982-07-01"
18.9,10.4,0,30.6,172.2,"leuchars",56.377,-2.861,"1982-08-01"
16.8,8.1,0,85.5,137.2,"leuchars",56.377,-2.861,"1982-09-01"
12.5,6.4,0,135.5,67.5,"leuchars",56.377,-2.861,"1982-10-01"
9.2,3.3,4,86,80.2,"leuchars",56.377,-2.861,"1982-11-01"
6.2,-0.6,14,94.2,39.5,"leuchars",56.377,-2.861,"1982-12-01"
8.2,2.6,6,55.6,73.3,"leuchars",56.377,-2.861,"1983-01-01"
4.4,-1.3,20,20.4,64,"leuchars",56.377,-2.861,"1983-02-01"
9.7,3.1,2,55.5,120.2,"leuchars",56.377,-2.861,"1983-03-01"
9.2,1.7,8,50.8,124.9,"leuchars",56.377,-2.861,"1983-04-01"
10.8,5.8,0,57.3,101.5,"leuchars",56.377,-2.861,"1983-05-01"
16,8.3,0,70.6,184.7,"leuchars",56.377,-2.861,"1983-06-01"
20.5,11.9,0,13.4,179.7,"leuchars",56.377,-2.861,"1983-07-01"
20.2,11.8,0,27,175.7,"leuchars",56.377,-2.861,"1983-08-01"
15.3,8.5,0,98.7,116.9,"leuchars",56.377,-2.861,"1983-09-01"
12.7,5.7,3,48.9,107.1,"leuchars",56.377,-2.861,"1983-10-01"
9.5,2.9,8,15.9,82.7,"leuchars",56.377,-2.861,"1983-11-01"
8.4,2.1,9,80.8,38.8,"leuchars",56.377,-2.861,"1983-12-01"
4.2,-1.4,20,112.7,69.4,"leuchars",56.377,-2.861,"1984-01-01"
6.3,0.7,9,38.5,64.9,"leuchars",56.377,-2.861,"1984-02-01"
7.2,1.4,7,102.1,80.6,"leuchars",56.377,-2.861,"1984-03-01"
10.7,2.8,8,10.2,168.7,"leuchars",56.377,-2.861,"1984-04-01"
13.4,4.3,4,22.7,230.5,"leuchars",56.377,-2.861,"1984-05-01"
17.7,9.2,0,35.5,199.4,"leuchars",56.377,-2.861,"1984-06-01"
20.4,11.1,0,21.3,217.6,"leuchars",56.377,-2.861,"1984-07-01"
20.1,10.9,0,11.3,186.9,"leuchars",56.377,-2.861,"1984-08-01"
15.4,8.5,0,78.1,108.1,"leuchars",56.377,-2.861,"1984-09-01"
13.5,5.4,0,76.9,99.5,"leuchars",56.377,-2.861,"1984-10-01"
9.3,4.6,3,160.9,43.8,"leuchars",56.377,-2.861,"1984-11-01"
7.5,2,8,52.9,51.4,"leuchars",56.377,-2.861,"1984-12-01"
3.9,-1.2,16,62.8,67.4,"leuchars",56.377,-2.861,"1985-01-01"
6.2,-0.1,13,7.8,79.1,"leuchars",56.377,-2.861,"1985-02-01"
7.4,0.7,11,77.7,95.3,"leuchars",56.377,-2.861,"1985-03-01"
11.1,3.5,2,61.7,138.4,"leuchars",56.377,-2.861,"1985-04-01"
13.4,5.7,0,67.2,177.2,"leuchars",56.377,-2.861,"1985-05-01"
15,7.5,0,65.2,179.6,"leuchars",56.377,-2.861,"1985-06-01"
17.8,10.4,0,95.8,150.8,"leuchars",56.377,-2.861,"1985-07-01"
17.4,9.3,0,101.2,178,"leuchars",56.377,-2.861,"1985-08-01"
15.7,8.8,0,144.7,104.8,"leuchars",56.377,-2.861,"1985-09-01"
